id,channel_id,counter_edge_id,from_node_id,to_node_id,balance(millisat),fee_base(millisat),fee_proportional,min_htlc(millisat),timelock
0,0,1,4653,4759,495000000,1000,4000,1000,30
1,0,0,4759,4653,495000000,1000,10,1,14
2,1,3,4116,4759,1142757000,1000,1,1000,40
3,1,2,4759,4116,1142757000,1000,10,1000,14
4,2,5,988,4121,5000000,976,19,98768,279
5,2,4,4121,988,100000,976,19,98768,279
6,3,7,3117,5754,990000000,2000,100,1000,200
7,3,6,5754,3117,990000000,1000,1,1000,40
8,4,9,4492,5754,36621000,1000,1,1000,40
9,4,8,5754,4492,36621000,1000,1,1000,40
10,5,11,428,5754,50000000,1000,100,1000,144
11,5,10,5754,428,50000000,1000,1,1,40
12,6,13,295,5754,952777000,1000,1,1000,40
13,6,12,5754,295,952777000,1000,1,1000,40
14,7,15,295,4167,297000000,1000,1,1000,144
15,7,14,4167,295,297000000,500,13,1000,40
16,8,17,4167,4643,346500000,500,13,1000,40
17,8,16,4643,4167,346500000,1000,1,1000,144
18,9,19,1094,4167,321360000,1000,1,1000,40
19,9,18,4167,1094,321360000,1000,1,1000,40
20,10,21,803,4167,934450000,1000,1,1000,144
21,10,20,4167,803,934450000,500,13,1000,40
22,11,23,3562,4167,495000000,1000,1,1000,144
23,11,22,4167,3562,495000000,500,13,1000,40
24,12,25,4167,5213,767448000,500,13,1000,40
25,12,24,5213,4167,100000,500,13,1000,40
26,13,27,3343,4167,1485000000,500,10,1000,30
27,13,26,4167,3343,1485000000,500,13,1,40
28,14,29,1462,4167,198000000,250,100,1000,144
29,14,28,4167,1462,198000000,500,13,1000,40
30,15,31,1908,4167,1980000000,100,1,1000,420
31,15,30,4167,1908,1980000000,500,13,1000,40
32,16,33,1414,4167,693000000,1000,1000,1000,144
33,16,32,4167,1414,693000000,500,13,1000,40
34,17,35,2539,4167,841500000,1000,1,1000,144
35,17,34,4167,2539,841500000,500,13,1000,40
36,18,37,4942,5076,1840415000,1000,1,1000,40
37,18,36,5076,4942,1840415000,1000,1,1,40
38,19,39,526,4942,451977000,1000,4000,1000,30
39,19,38,4942,526,451977000,1000,1,1000,40
40,20,41,145,2508,1500000000,1000,1,1000,144
41,20,40,2508,145,100000,1000,1,1000,144
42,21,43,145,2534,148500000,1000,1,1000,40
43,21,42,2534,145,148500000,1000,1,1000,40
44,22,45,145,295,270418000,1000,1,1000,40
45,22,44,295,145,270418000,1000,1,1000,40
46,23,47,145,4148,500000000,1000,1,1000,144
47,23,46,4148,145,500000000,1000,1,1000,144
48,24,49,145,1801,87340000,1000,1,1000,144
49,24,48,1801,145,87340000,800,1,1000,144
50,25,51,145,781,27529000,1000,1,1000,144
51,25,50,781,145,100000,1000,1,1000,144
52,26,53,4153,4637,495000000,250,1,1000,14
53,26,52,4637,4153,495000000,500,1,1000,144
54,27,55,803,4153,140313000,1000,1,1000,40
55,27,54,4153,803,140313000,250,1,1000,14
56,28,57,2017,3543,99000000,1000,1,1000,9
57,28,56,3543,2017,99000000,1000,10,1000,14
58,29,59,3543,4653,4294967295,1000,10,1000,14
59,29,58,4653,3543,4294967295,1000,1000,1000,30
60,30,61,3543,5800,85036000,1000,10,1000,14
61,30,60,5800,3543,85036000,1000,1,1000,40
62,31,63,3543,4958,90090000,1000,10,1000,14
63,31,62,4958,3543,90090000,1000,1700,1000,30
64,32,65,1414,3543,4294967295,1000,1000,1000,144
65,32,64,3543,1414,4294967295,1000,10,1000,14
66,33,67,1703,3543,196517000,1000,1,1000,40
67,33,66,3543,1703,196517000,1000,10,1000,14
68,34,69,155,3543,99000000,1000,1,1000,144
69,34,68,3543,155,99000000,1000,10,1000,14
70,35,71,1348,3543,118357000,1000,1,1000,40
71,35,70,3543,1348,118357000,1000,10,1000,14
72,36,73,436,3543,4294967295,1000,1000,1000,30
73,36,72,3543,436,4294967295,1000,10,1000,14
74,37,75,3543,5446,99000000,1000,10,1000,14
75,37,74,5446,3543,99000000,1000,1,1000,40
76,38,77,3429,5567,4294967295,1000,1000,1000,30
77,38,76,5567,3429,4294967295,100,1,1000,14
78,39,79,933,5567,1473724000,500,1,1000,40
79,39,78,5567,933,1473724000,1000,10,1000,14
80,40,81,3871,5567,3465000000,1,1,1000,144
81,40,80,5567,3871,3465000000,1000,10,1000,14
82,41,83,4958,5567,1063582000,1000,1700,1000,30
83,41,82,5567,4958,1063582000,1000,10,1000,14
84,42,85,3183,5567,671467000,350,1,1000,144
85,42,84,5567,3183,671467000,1000,10,1,14
86,43,87,2361,5567,495000000,1000,1000,1000,30
87,43,86,5567,2361,495000000,100,1,1,14
88,44,89,1445,5567,3960353000,1000,1,1000,40
89,44,88,5567,1445,3960353000,1000,10,1,14
90,45,91,1703,5567,193718000,1000,1,1000,40
91,45,90,5567,1703,193718000,1000,10,1000,14
92,46,93,803,5567,193945000,1000,1,1000,40
93,46,92,5567,803,193945000,1000,10,1000,14
94,47,95,4875,5567,2595419000,1000,1,1000,29
95,47,94,5567,4875,2595419000,100,1,1000,14
96,48,97,2883,5567,4294967295,1000,1,1000,40
97,48,96,5567,2883,4294967295,300,1,1000,14
98,49,99,2353,5567,1152181000,999,1,1000,40
99,49,98,5567,2353,1152181000,1000,10,1,14
100,50,101,900,4978,198000000,490,10,1000,14
101,50,100,4978,900,198000000,10,1,1000,14
102,51,103,3308,4978,1999800000,1000,1000,1000,30
103,51,102,4978,3308,1999800000,100,1,1,14
104,52,105,2422,4978,198000000,1000,1,1000,40
105,52,104,4978,2422,198000000,10,1,1000,14
106,53,107,2722,4978,198000000,10000,5000,1000,144
107,53,106,4978,2722,198000000,10,1,1000,14
108,54,109,4978,5348,198000000,10,1,1,14
109,54,108,5348,4978,198000000,1000,1,1000,40
110,55,111,3343,4978,198000000,500,10,1000,30
111,55,110,4978,3343,198000000,10,1,1,14
112,56,113,3957,4978,495000000,1000,10,1000,14
113,56,112,4978,3957,495000000,10,1,1000,14
114,57,115,1269,4978,198000000,1000,10,1000,14
115,57,114,4978,1269,198000000,10,1,1000,14
116,58,117,492,4978,198000000,500,1,1000,40
117,58,116,4978,492,198000000,10,1,1000,14
118,59,119,3871,4978,198000000,1,1,1000,144
119,59,118,4978,3871,198000000,10,1,1,14
120,60,121,2474,4978,297000000,1000,1,1000,40
121,60,120,4978,2474,297000000,10,1,1,14
122,61,123,4653,4978,1999800000,1000,1000,1000,30
123,61,122,4978,4653,1999800000,10,1,1,14
124,62,125,1004,4978,297000000,1,89,1000,16
125,62,124,4978,1004,297000000,10,1,1000,14
126,63,127,4978,5716,223783000,10,1,1000,14
127,63,126,5716,4978,223783000,431,1,1000,14
128,64,129,2992,4978,198000000,995,1,1000,40
129,64,128,4978,2992,198000000,10,1,1000,14
130,65,131,3562,4978,297000000,1000,1,1000,144
131,65,130,4978,3562,297000000,10,1,1000,14
132,66,133,1446,4978,198000000,1000,1,1000,40
133,66,132,4978,1446,198000000,10,1,1,14
134,67,135,675,4978,198000000,5000,500,1000,40
135,67,134,4978,675,198000000,10,1,10000,14
136,68,137,295,4978,226230000,1000,1,1000,40
137,68,136,4978,295,226230000,10,1,1000,14
138,69,139,1358,4978,198000000,1000,1,1000,144
139,69,138,4978,1358,198000000,10,1,1000,14
140,70,141,3984,4978,198000000,1000,1,1000,40
141,70,140,4978,3984,198000000,10,1,1000,14
142,71,143,3113,4978,198000000,1000,1,1000,40
143,71,142,4978,3113,198000000,10,1,1000,14
144,72,145,1004,5214,3960000000,1,19,1000,40
145,72,144,5214,1004,3960000000,1000,10,1,40
146,73,147,3691,5214,15345000000,2000,100,1000,144
147,73,146,5214,3691,15345000000,1000,100,1000,40
148,74,149,1499,5214,17820000000,849,489,1,40
149,74,148,5214,1499,17820000000,1000,10,1000,40
150,75,151,4428,5214,990000000,10,1,1000,40
151,75,150,5214,4428,990000000,1000,1,1000,40
152,76,153,5144,5214,1980000000,1000,1,1,40
153,76,152,5214,5144,1980000000,1000,1,1000,40
154,77,155,5,5214,1584000000,1000,1,1,40
155,77,154,5214,5,1584000000,1000,10,1000,40
156,78,157,3562,5214,5940000000,1000,1,1,144
157,78,156,5214,3562,5940000000,1000,1,1000,40
158,79,159,652,5214,19800000,1000,1,1000,40
159,79,158,5214,652,19800000,1000,1,1000,40
160,80,161,4265,5214,1980000000,1000,1,1,40
161,80,160,5214,4265,1980000000,1000,1,1000,40
162,81,163,5214,5601,16609443000,1000,1,1000,40
163,81,162,5601,5214,16609443000,1000,2500,1000,40
164,82,165,2252,5214,247500000,1000,1,1,40
165,82,164,5214,2252,247500000,1000,1,1000,40
166,83,167,4958,5214,15840000000,1000,1700,1,30
167,83,166,5214,4958,15840000000,1000,100,1000,40
168,84,169,3154,5214,8712000000,1000,1,1000,40
169,84,168,5214,3154,8712000000,1000,10,1000,40
170,85,171,4700,5214,39600000,25,25,1000,144
171,85,170,5214,4700,39600000,1000,1,1000,144
172,86,173,1783,5214,1000000000,1544,2,1,40
173,86,172,5214,1783,1000000000,1000,1,1000,40
174,87,175,155,5214,1980000000,1000,1,1000,40
175,87,174,5214,155,1980000000,1000,1,1000,40
176,88,177,803,5214,1289941000,1000,1,1000,40
177,88,176,5214,803,1289941000,900,1,1000,40
178,89,179,5214,5402,495000000,1000,1,1000,40
179,89,178,5402,5214,495000000,1000,1,1,40
180,90,181,5214,5391,2475000000,1000,1,1000,40
181,90,180,5391,5214,2475000000,1000,1,1000,40
182,91,183,900,5214,500000000,490,10,1,14
183,91,182,5214,900,500000000,900,1,1000,40
184,92,185,445,5214,1980000000,1000,1,1000,40
185,92,184,5214,445,1980000000,1000,1,1000,40
186,93,187,3984,5214,495000000,1000,1,1,40
187,93,186,5214,3984,495000000,1000,1,1000,40
188,94,189,675,5214,594000000,5000,500,1,40
189,94,188,5214,675,594000000,1000,1,10000,40
190,95,191,295,5214,258820000,1000,1,1,40
191,95,190,5214,295,258820000,1000,1,1000,40
192,96,193,1414,5214,4946271000,1000,1000,1000,40
193,96,192,5214,1414,4946271000,1000,1,1000,40
194,97,195,383,5214,685540000,1000,10,1000,14
195,97,194,5214,383,685540000,1000,1,1000,40
196,98,197,4529,5214,100000,1000,1,1000,40
197,98,196,5214,4529,16000000000,1000,1,1000,40
198,99,199,2807,5214,128700000,1,1,1000,40
199,99,198,5214,2807,128700000,1000,1,1000,40
200,100,201,2017,5214,4950000000,1000,1000,1000,9
201,100,200,5214,2017,4950000000,100,100,1000,40
202,101,203,2165,5214,49500000,1000,1,1000,40
203,101,202,5214,2165,49500000,1000,1,1000,40
204,102,205,273,5214,990000000,4,56,1000,144
205,102,204,5214,273,990000000,1000,10,1000,40
206,103,207,3117,5214,9900000000,2000,100,1000,200
207,103,206,5214,3117,9900000000,1000,100,1000,40
208,104,209,1156,5214,16609443000,1000,1,1000,40
209,104,208,5214,1156,16609443000,900,1,1000,40
210,105,211,4218,5214,990000000,1000,1,1000,40
211,105,210,5214,4218,990000000,1000,1,1000,40
212,106,213,270,5214,495000000,1500,2,1,40
213,106,212,5214,270,495000000,1000,1,1000,40
214,107,215,2382,2656,100000,1000,10,1000,14
215,107,214,2656,2382,1485000000,1000,10,1000,14
216,108,217,303,2656,484146000,1000,1,1000,40
217,108,216,2656,303,484146000,1000,10,1,14
218,109,219,2656,5716,49454000,1000,10,1000,14
219,109,218,5716,2656,49454000,431,1,1000,14
220,110,221,2656,5036,198000000,1000,10,1,14
221,110,220,5036,2656,198000000,1000,1,1000,40
222,111,223,2656,4968,113285000,1000,10,1,14
223,111,222,4968,2656,113285000,1000,1,1000,40
224,112,225,270,2656,1188000000,100,1,1000,144
225,112,224,2656,270,1188000000,1000,10,1000,14
226,113,227,1414,2656,590714000,1000,1000,1000,144
227,113,226,2656,1414,590714000,1000,10,1000,14
228,114,229,2123,2212,207282000,1000,10,1,14
229,114,228,2212,2123,207282000,1000,1,1000,40
230,115,231,2123,2353,1143146000,1000,10,1,14
231,115,230,2353,2123,1143146000,999,1,1000,40
232,116,233,803,2123,180349000,1000,1,1000,40
233,116,232,2123,803,180349000,1000,10,1,14
234,117,235,1414,2123,4294967295,1000,1000,1000,40
235,117,234,2123,1414,4294967295,1000,10,1000,14
236,118,237,1907,2357,900900000,1000,10,1000,14
237,118,236,2357,1907,900900000,1000,1,1000,40
238,119,239,1907,5566,742500000,1000,10,1,14
239,119,238,5566,1907,742500000,1000,1,1000,40
240,120,241,1907,4443,814239000,1000,10,1000,14
241,120,240,4443,1907,814239000,1000,1,1000,40
242,121,243,321,1907,963688000,498,9,1000,144
243,121,242,1907,321,963688000,1000,10,1,14
244,122,245,1136,1907,668479000,1000,1,1000,40
245,122,244,1907,1136,668479000,1000,10,1000,14
246,123,247,1907,2699,852612000,1000,10,1,14
247,123,246,2699,1907,852612000,1000,1,1000,40
248,124,249,1907,3311,891000000,1000,10,1000,14
249,124,248,3311,1907,891000000,1000,1,1000,40
250,125,251,1907,3105,754709000,1000,10,1,14
251,125,250,3105,1907,754709000,1000,1,1000,40
252,126,253,1800,1907,64845000,1000,1,1000,40
253,126,252,1907,1800,64845000,1000,10,1,14
254,127,255,546,1907,617398000,1000,1,1000,40
255,127,254,1907,546,617398000,1000,10,1,14
256,128,257,1703,1907,846450000,1000,1,1000,40
257,128,256,1907,1703,846450000,1000,10,1000,14
258,129,259,586,1907,871200000,1000,1,1000,40
259,129,258,1907,586,871200000,1000,10,1000,14
260,130,261,2883,4436,4534964000,1000,1,1000,40
261,130,260,4436,2883,4534964000,1000,200,1000,24
262,131,263,1616,2883,7920000000,1000,1000,1000,30
263,131,262,2883,1616,7920000000,1000,1,1,40
264,132,265,2883,4493,3657552000,1000,1,1000,144
265,132,264,4493,2883,100000,1000,1,1000,144
266,133,267,2128,2883,5764081000,1000,10,1000,14
267,133,266,2883,2128,5764081000,1000,1,1000,40
268,134,269,1783,2883,5000000000,2892,22,1000,40
269,134,268,2883,1783,5000000000,1000,1,1000,40
270,135,271,2883,3024,5696069000,1000,1,1,40
271,135,270,3024,2883,5696069000,576,1999,1000,30
272,136,273,2883,4770,16533000000,1000,1,1000,40
273,136,272,4770,2883,16533000000,1000,1,1000,40
274,137,275,2883,3898,16609443000,1000,1,1000,40
275,137,274,3898,2883,16609443000,1679,1999,1000,30
276,138,277,1898,2883,1485000000,500,1,1000,40
277,138,276,2883,1898,1485000000,1000,1,1000,40
278,139,279,2883,4802,3415637000,1000,1,1,40
279,139,278,4802,2883,3415637000,1000,1000,1000,30
280,140,281,295,2883,1000000000,1000,1,1000,144
281,140,280,2883,295,1000000000,1000,1,1000,144
282,141,283,1801,2883,1166702000,800,1,1000,144
283,141,282,2883,1801,1166702000,1000,1,1000,40
284,142,285,1563,2883,100000,1000,1,1000,144
285,142,284,2883,1563,1000000000,1000,1,1000,144
286,143,287,2883,3162,990000000,1000,1,1000,40
287,143,286,3162,2883,990000000,1000,1,1,40
288,144,289,2883,3171,16609443000,1000,1,1000,40
289,144,288,3171,2883,16609443000,1000,2800,1000,30
290,145,291,2883,4695,1980000000,1000,1,1000,40
291,145,290,4695,2883,1980000000,1000,50,1000,40
292,146,293,845,2883,100000,1000,1,1000,40
293,146,292,2883,845,30671000,1000,1,1000,40
294,147,295,2883,4653,9900000000,1000,1,1000,40
295,147,294,4653,2883,9900000000,1000,1000,1000,30
296,148,297,273,2883,990000000,4,56,1000,144
297,148,296,2883,273,990000000,1000,1,1000,40
298,149,299,2883,5259,57138000,1000,1,1000,40
299,149,298,5259,2883,57138000,1000,1,1,40
300,150,301,2883,3604,304996000,1000,1,1000,144
301,150,300,3604,2883,100000,1000,1,1000,144
302,151,303,472,2883,16609443000,1679,1999,1000,30
303,151,302,2883,472,16609443000,1000,1,1,40
304,152,305,2361,2883,5706441000,577,1999,1000,30
305,152,304,2883,2361,5706441000,1000,1,1000,40
306,153,307,1225,2883,7379856000,1000,1,1000,40
307,153,306,2883,1225,7379856000,1000,1,1000,40
308,154,309,2883,3704,12463946000,1000,1,1,40
309,154,308,3704,2883,12463946000,1000,4000,1000,30
310,155,311,1414,2883,16605943000,1000,1000,1000,144
311,155,310,2883,1414,16605943000,1000,1,1000,40
312,156,313,2883,4226,1008849000,1000,1,1000,40
313,156,312,4226,2883,1008849000,1000,1,1000,40
314,157,315,2883,5611,9874458000,1000,1,1000,40
315,157,314,5611,2883,9874458000,998,1999,1000,30
316,158,317,2883,4070,2173586000,1000,1,1000,40
317,158,316,4070,2883,2173586000,1000,4000,1000,30
318,159,319,2017,2883,332007000,1000,1000,1000,9
319,159,318,2883,2017,332007000,1000,1,1000,40
320,160,321,53,2403,1974060000,1000,10,1000,14
321,160,320,2403,53,1974060000,1000,5,1000,14
322,161,323,1703,2403,144298000,1000,1,1000,40
323,161,322,2403,1703,144298000,1000,5,1000,14
324,162,325,2353,2403,1156976000,999,1,1000,40
325,162,324,2403,2353,1156976000,1000,5,1,14
326,163,327,900,2403,495000000,490,10,1000,14
327,163,326,2403,900,495000000,1000,5,1000,14
328,164,329,2403,4653,2989800000,1000,5,1,14
329,164,328,4653,2403,2989800000,302,1999,1000,30
330,165,331,4936,5089,396000000,1000,1,1,14
331,165,330,5089,4936,396000000,1000,1,1000,40
332,166,333,3692,4936,279598000,250,190,1000,40
333,166,332,4936,3692,279598000,1000,1,1,14
334,167,335,1174,4936,742500000,1000,1,1000,40
335,167,334,4936,1174,742500000,1000,1,1000,14
336,168,337,2375,4936,495000000,999,999,1000,14
337,168,336,4936,2375,495000000,1000,1,1000,14
338,169,339,920,4936,1977232000,1,10,1000,14
339,169,338,4936,920,1977232000,1000,1,1000,14
340,170,341,86,4936,990000000,1000,100,1000,40
341,170,340,4936,86,990000000,1000,1,1000,14
342,171,343,2519,4936,990000000,1000,1,1000,40
343,171,342,4936,2519,990000000,1000,1,1,14
344,172,345,4241,4936,493497000,1000,1,1000,40
345,172,344,4936,4241,493497000,1000,1,1000,14
346,173,347,1644,4936,495000000,250,10,1000,40
347,173,346,4936,1644,495000000,1000,1,1000,14
348,174,349,4936,5188,1121754000,1000,1,1,14
349,174,348,5188,4936,1121754000,1000,1,1000,40
350,175,351,2353,4936,865296000,1000,1,1000,40
351,175,350,4936,2353,865296000,1000,1,1,14
352,176,353,3088,4936,544500000,900,1,1000,40
353,176,352,4936,3088,544500000,1000,1,1,14
354,177,355,1046,4936,270147000,1000,1,1000,40
355,177,354,4936,1046,270147000,1000,1,1000,14
356,178,357,832,4936,1980000000,1000,1,1000,40
357,178,356,4936,832,1980000000,1000,1,1,14
358,179,359,3239,4936,4294967295,1000,1,1000,40
359,179,358,4936,3239,4294967295,1000,1,1,14
360,180,361,4204,4936,990000000,1000,1,1000,40
361,180,360,4936,4204,990000000,1000,1,1,14
362,181,363,1703,4936,495000000,1000,1,1000,40
363,181,362,4936,1703,495000000,1000,1,1000,14
364,182,365,1973,4936,954310000,1000,1,1000,40
365,182,364,4936,1973,954310000,1000,1,1000,14
366,183,367,2259,4936,4294967295,1000,1,1000,40
367,183,366,4936,2259,4294967295,1000,1,1000,14
368,184,369,1697,4936,330875000,850,84,1000,142
369,184,368,4936,1697,330875000,1000,1,1000,14
370,185,371,803,4936,4294967295,1000,1,1000,40
371,185,370,4936,803,4294967295,1000,1,1000,14
372,186,373,371,4936,990000000,1000,1,1000,40
373,186,372,4936,371,990000000,1000,1,1000,14
374,187,375,1838,5122,495000000,1000,1,1000,14
375,187,374,5122,1838,495000000,1000,1,1000,14
376,188,377,803,5122,646139000,1000,1,1000,40
377,188,376,5122,803,646139000,1000,10,1000,14
378,189,379,2739,5122,4294967295,100,200,1000,120
379,189,378,5122,2739,4294967295,1000,10,1,14
380,190,381,3225,5122,110175000,1000,1,1000,144
381,190,380,5122,3225,110175000,1000,1,1000,14
382,191,383,259,5428,2970000000,1,40,1000,14
383,191,382,5428,259,2970000000,1000,10,1000,14
384,192,385,5154,5428,495000000,1000,1000,1000,30
385,192,384,5428,5154,495000000,1000,10,1,14
386,193,387,5137,5428,4294967295,1000,10,1000,14
387,193,386,5428,5137,4294967295,1000,10,1000,14
388,194,389,3226,5428,86426000,1000,1,1000,40
389,194,388,5428,3226,86426000,1000,10,1,14
390,195,391,2037,5428,2574000000,380,2,1000,14
391,195,390,5428,2037,2574000000,1000,10,1000,14
392,196,393,3898,5428,495000000,1000,1000,1000,30
393,196,392,5428,3898,495000000,1000,10,1,14
394,197,395,173,5428,1112221000,95,1,1000,14
395,197,394,5428,173,1112221000,1000,10,1000,14
396,198,397,1879,5428,990000000,1000,1,1000,20
397,198,396,5428,1879,990000000,1000,10,1000,14
398,199,399,5404,5428,495000000,1000,1000,1000,30
399,199,398,5428,5404,495000000,1000,10,1,14
400,200,401,2017,5428,329987000,1000,1000,1000,9
401,200,400,5428,2017,329987000,1000,10,1000,14
402,201,403,4218,5428,990000000,1000,10,1000,40
403,201,402,5428,4218,990000000,1000,10,1,14
404,202,405,1916,5428,2011268000,300,3,1000,14
405,202,404,5428,1916,2011268000,1000,10,1000,14
406,203,407,5428,5465,495000000,1000,10,1,14
407,203,406,5465,5428,495000000,1000,1000,1000,30
408,204,409,5409,5428,438828000,1000,1,1000,40
409,204,408,5428,5409,438828000,1000,10,1000,14
410,205,411,4653,5428,2970000000,1000,1000,1000,30
411,205,410,5428,4653,2970000000,1000,10,1000,14
412,206,413,1053,5428,693000000,1000,1,1000,40
413,206,412,5428,1053,693000000,1000,10,1,14
414,207,415,155,5428,99000000,1000,1,1000,144
415,207,414,5428,155,99000000,1000,10,1000,14
416,208,417,3091,5428,495000000,1000,1000,1000,30
417,208,416,5428,3091,495000000,1000,10,1,14
418,209,419,811,5428,108900000,100,5,1000,144
419,209,418,5428,811,108900000,1000,10,1,14
420,210,421,3743,5428,2174013000,1000,1,1000,40
421,210,420,5428,3743,2174013000,1000,10,1,14
422,211,423,1414,5428,4294967295,1000,1000,1000,144
423,211,422,5428,1414,4294967295,1000,10,1000,14
424,212,425,4875,5428,123750000,1000,1,1000,29
425,212,424,5428,4875,123750000,1000,10,1000,14
426,213,427,1703,5428,187212000,1000,1,1000,40
427,213,426,5428,1703,187212000,1000,10,1000,14
428,214,429,5213,5428,990000000,1000,2000,1000,144
429,214,428,5428,5213,990000000,1000,10,1000,14
430,215,431,5428,5611,495000000,1000,10,1,14
431,215,430,5611,5428,495000000,1000,1000,1000,30
432,216,433,1616,5428,495000000,1000,1000,1000,30
433,216,432,5428,1616,495000000,1000,10,1,14
434,217,435,472,5428,495000000,1000,1000,1000,30
435,217,434,5428,472,495000000,1000,10,1,14
436,218,437,273,5428,990000000,4,56,1000,144
437,218,436,5428,273,990000000,1000,10,1000,14
438,219,439,3661,5428,990000000,1000,100,1000,144
439,219,438,5428,3661,990000000,1000,10,1,14
440,220,441,5365,5428,145833000,1000,1,1000,144
441,220,440,5428,5365,145833000,1000,10,1000,14
442,221,443,803,5428,201222000,1000,1,1000,40
443,221,442,5428,803,201222000,1000,10,1000,14
444,222,445,2361,5428,495000000,1000,1000,1000,30
445,222,444,5428,2361,495000000,1000,10,1,14
446,223,447,900,1311,762381000,490,10,1000,14
447,223,446,1311,900,762381000,1000,10,1000,14
448,224,449,900,1519,1323630000,490,10,1000,14
449,224,448,1519,900,1323630000,1,10,1000,14
450,225,451,900,1601,4294967295,490,10,1,14
451,225,450,1601,900,4294967295,700,10,1000,144
452,226,453,900,5213,4294967295,490,10,1000,14
453,226,452,5213,900,100000,490,10,1000,14
454,227,455,900,1505,3960000000,490,10,1,14
455,227,454,1505,900,3960000000,1000,1,1000,40
456,228,457,900,4749,99000000,490,10,1,14
457,228,456,4749,900,99000000,1000,1,1000,40
458,229,459,295,900,4294967295,1000,1,1000,40
459,229,458,900,295,4294967295,490,10,1000,14
460,230,461,900,4590,990000000,490,10,1,14
461,230,460,4590,900,990000000,1000,100,1000,144
462,231,463,273,900,4294967295,4,56,1000,144
463,231,462,900,273,4294967295,490,10,1000,14
464,232,465,900,1988,2475000000,490,10,1000,14
465,232,464,1988,900,2475000000,334,1,1000,40
466,233,467,900,3839,1613700000,490,10,1000,14
467,233,466,3839,900,1613700000,1000,1,1000,40
468,234,469,900,2330,4294967295,490,10,1000,14
469,234,468,2330,900,4294967295,1000,1,1000,40
470,235,471,900,2699,98406000,490,10,1,14
471,235,470,2699,900,98406000,1000,1,1000,40
472,236,473,900,5716,258817000,490,10,1000,14
473,236,472,5716,900,258817000,431,1,1000,14
474,237,475,900,5609,4294967295,490,10,1000,14
475,237,474,5609,900,4294967295,1000,1,1000,40
476,238,477,5,900,4294967295,1000,1,1000,40
477,238,476,900,5,4294967295,490,10,1000,14
478,239,479,900,2623,4294967295,490,10,1000,14
479,239,478,2623,900,4294967295,1000,10,1000,14
480,240,481,900,3079,4294967295,490,10,1,14
481,240,480,3079,900,4294967295,999,1,1000,44
482,241,483,900,5611,436587000,490,10,1000,14
483,241,482,5611,900,436587000,1000,4000,1000,30
484,242,485,900,5368,4294967295,490,10,1000,14
485,242,484,5368,900,4294967295,1000,2500,1000,40
486,243,487,593,900,1533245000,10,4,1000,40
487,243,486,900,593,1533245000,490,10,1,14
488,244,489,900,3328,693000000,490,10,1000,14
489,244,488,3328,900,693000000,1000,1,1000,144
490,245,491,900,1930,4294967295,490,10,1000,14
491,245,490,1930,900,4294967295,345,140,1000,32
492,246,493,900,2909,990000000,490,10,1,14
493,246,492,2909,900,990000000,3000,99,1000,39
494,247,495,900,4976,4294967295,490,10,1000,14
495,247,494,4976,900,4294967295,1000,1,1000,40
496,248,497,900,1861,4294967295,490,10,1,14
497,248,496,1861,900,4294967295,10,800,1000,144
498,249,499,900,2047,3004921000,490,10,1000,14
499,249,498,2047,900,3004921000,42,3,1000,42
500,250,501,900,1222,2970000000,490,10,1,14
501,250,500,1222,900,2970000000,1,250,1000,40
502,251,503,900,2519,990990000,490,10,1,14
503,251,502,2519,900,990990000,10000,2,1000,40
504,252,505,900,4163,991018000,490,10,1000,14
505,252,504,4163,900,991018000,1000,1,1000,27
506,253,507,900,2807,128700000,490,10,1,14
507,253,506,2807,900,128700000,1,1,1000,40
508,254,509,900,5413,4294967295,490,10,1000,14
509,254,508,5413,900,4294967295,1000,1,1000,40
510,255,511,900,4701,990000000,490,10,1000,14
511,255,510,4701,900,990000000,400,2,1000,14
512,256,513,900,5485,4294967295,490,10,1000,14
513,256,512,5485,900,4294967295,1000,1,1000,40
514,257,515,383,900,1980000000,1000,10,1000,14
515,257,514,900,383,1980000000,490,10,1000,14
516,258,517,900,5827,2970000000,490,10,1,14
517,258,516,5827,900,2970000000,500,10,1000,40
518,259,519,900,1336,4294967295,490,10,1000,14
519,259,518,1336,900,4294967295,1000,10,1000,14
520,260,521,900,1929,810735000,490,10,1000,14
521,260,520,1929,900,810735000,1999,499,1000,34
522,261,523,270,900,2970000000,1000,1,1000,40
523,261,522,900,270,2970000000,490,10,1,14
524,262,525,900,5097,4294967295,490,10,1,14
525,262,524,5097,900,4294967295,1000,100,1000,40
526,263,527,900,3644,1980000000,490,10,1000,14
527,263,526,3644,900,1980000000,1000,1,1000,40
528,264,529,900,1651,1584000000,490,10,1000,14
529,264,528,1651,900,1584000000,1000,1,1000,40
530,265,531,900,2015,1755051000,490,10,1000,14
531,265,530,2015,900,1755051000,1000,1,1000,40
532,266,533,900,1879,4294967295,490,10,1000,14
533,266,532,1879,900,4294967295,1000,1,1000,20
534,267,535,900,4386,1756652000,490,10,1000,14
535,267,534,4386,900,1756652000,1000,1,1000,40
536,268,537,900,1534,48812000,490,10,1000,14
537,268,536,1534,900,48812000,1000,1,1000,14
538,269,539,900,4116,4294967295,490,10,1000,14
539,269,538,4116,900,4294967295,1000,1,1000,40
540,270,541,900,2353,1154298000,490,10,1,14
541,270,540,2353,900,1154298000,999,1,1000,40
542,271,543,900,2375,495000000,490,10,1000,14
543,271,542,2375,900,495000000,999,999,1000,14
