id,short_channel_id
618,567254x2227x0
619,567254x2255x0
620,567254x2283x0
621,567254x2288x0
622,567254x2297x0
623,567254x2313x0
624,567254x2353x0
625,567254x2356x0
626,567254x2358x0
627,567254x2380x0
628,567254x2420x0
629,567255x268x0
630,567255x280x0
631,567255x298x0
632,567255x1248x1
633,567255x1262x0
634,567255x1283x0
635,567255x1288x0
636,567255x1304x0
637,567255x1318x0
638,567255x1320x0
639,567255x1346x0
640,567255x1373x0
641,567255x1431x0
642,567255x1442x0
643,567255x1455x0
644,567255x1477x0
645,567255x1481x0
646,567255x1495x0
647,567255x1505x0
648,567255x1521x0
649,567255x1525x0
650,567255x1604x0
651,567255x1622x0
652,567255x1634x0
653,567255x1642x0
654,567255x1658x0
655,567255x1669x0
656,567255x1683x0
657,567255x1686x0
658,567255x1708x0
659,567255x1712x0
660,567257x688x0
661,567257x699x0
662,567257x702x0
663,567263x2278x0
664,567269x1112x0
665,567272x266x0
666,567275x782x0
667,567282x1799x0
668,567290x1473x0
669,567290x1474x0
670,567308x1018x1
671,567336x1223x0
672,567344x607x0
673,567350x808x1
674,567395x649x1
675,567400x2712x0
676,567409x777x1
677,567415x144x0
678,567475x1100x1
679,567475x1101x1
680,567478x1563x0
681,567485x400x1
682,567507x2819x0
683,567515x1154x1
684,567515x1156x1
685,567515x1226x0
686,567516x1510x0
687,567549x977x1
688,567549x978x1
689,567556x1971x1
690,567557x1622x1
691,567630x1809x1
692,567631x1796x0
693,567631x1810x1
694,567829x312x1
695,567829x313x0
696,567829x314x1
697,567829x400x1
698,567829x401x1
699,567829x410x1
700,567829x411x1
701,567829x412x1
702,567829x414x1
703,567829x564x0
704,567829x565x0
705,567831x2469x1
706,567831x2470x1
707,567831x2506x1
708,567831x2507x1
709,567831x2508x1
710,567831x2509x1
711,567831x2510x1
712,567831x2511x1
713,567831x2581x1
714,567831x2620x0
715,567837x838x1
716,568026x1116x1
717,568032x860x1
718,568120x2191x0
719,568192x1029x0
720,568199x779x1
721,568202x627x0
722,568207x410x1
723,568296x1244x1
724,568397x1708x1
725,568506x531x1
726,568569x1345x1
727,568597x1406x1
728,568616x1653x0
729,568885x1890x0
730,568885x1973x0
731,569083x1869x1
732,569520x2177x1
733,569521x2519x1
734,569546x648x1
735,569599x1102x0
736,569697x323x0
737,569729x1527x1
738,569869x1733x0
739,569938x1234x1
740,570117x2187x0
741,570151x2008x1
742,570166x1386x1
743,570199x856x1
744,570199x879x1
745,570199x935x1
746,570285x1545x0
747,570313x653x0
748,570327x1603x1
749,570343x1246x1
750,570573x1252x0
751,570596x1572x1
752,570619x1578x1
753,570629x1786x0
754,570649x1437x0
755,570720x918x0
756,570823x1682x1
757,570834x516x1
758,570996x571x0
759,571087x1033x0
760,571096x461x0
761,571180x2722x1
762,571202x1822x1
763,571202x2053x1
764,571258x1523x1
765,571391x110x0
766,571713x1174x0
767,571713x1175x1
768,571754x1563x0
769,571796x2699x1
770,571804x2495x0
771,571817x3174x0
772,571908x2975x1
773,572134x2449x0
774,572238x1019x0
775,572256x705x1
776,572552x947x1
777,572742x2339x1
778,572759x1386x0
779,573137x225x0
780,573185x1436x0
781,573201x1111x1
782,573333x2169x0
783,573338x2343x1
784,573345x3075x1
785,573370x858x1
786,573396x3153x1
787,573458x2397x1
788,573465x2288x0
789,573482x1004x0
790,573482x1009x0
791,573485x2047x0
792,573500x843x1
793,573509x1256x0
794,573533x1175x1
795,573615x2356x1
796,573615x2363x1
797,573768x1918x0
798,573915x1325x1
799,573915x1361x1
800,573915x1388x1
801,573917x2453x1
802,573918x2445x1
803,573918x2472x1
804,573919x2171x1
805,573920x1004x1
806,573922x198x1
807,573923x1216x1
808,573923x1268x1
809,573923x1464x0
810,573932x1311x0
811,573932x1312x0
812,573932x2652x0
813,573935x1187x1
814,573938x1424x1
815,573938x1466x0
816,573941x1649x1
817,573942x813x1
818,573944x546x1
819,573944x578x0
820,573945x1449x1
821,573947x2653x1
822,573948x2130x1
823,573951x2720x0
824,573953x1125x1
825,573954x1219x1
826,573956x818x1
827,573960x1352x1
828,573961x2563x1
829,573987x1107x0
830,574002x880x0
831,574005x1769x0
832,574005x1773x1
833,574008x144x0
834,574010x116x0
835,574013x934x0
836,574025x966x0
837,574061x1087x1
838,574061x1088x1
839,574074x1452x1
840,574111x3071x1
841,574140x442x1
842,574150x1590x0
843,574154x711x1
844,574157x3450x0
845,574168x2442x0
846,574211x277x0
847,574307x761x0
848,574308x1757x1
849,574308x1774x0
850,574313x1789x0
851,574473x860x0
852,574597x3009x0
853,574640x1721x0
854,574855x1122x1
855,574887x1682x0
856,575095x2389x0
857,575180x1414x0
858,575186x1366x0
859,575187x459x0
860,575187x460x1
861,575198x1226x1
862,575219x2025x1
863,575221x1577x0
864,575256x2258x1
865,575308x1042x1
866,575335x2468x1
867,575583x2362x1
868,575591x1107x0
869,575599x337x1
870,575618x313x0
871,575696x182x0
872,575725x1999x1
873,575750x494x0
874,576096x1011x0
875,576183x1371x0
876,576387x363x1
877,576390x142x1
878,576490x957x0
879,576564x1088x1
880,576596x658x0
881,576712x1197x0
882,576716x1879x0
883,576731x2570x0
884,576736x808x0
885,576738x1752x0
886,576744x1489x0
887,576745x840x0
888,576768x1121x1
889,576827x1201x1
890,576948x248x0
891,577039x274x0
892,577039x276x0
893,577070x2484x1
894,577103x642x0
895,577244x1316x0
896,577314x2783x1
897,577388x2029x0
898,577391x1696x1
899,577397x1550x0
900,577398x577x0
901,577555x1860x1
902,577587x340x0
903,577590x1456x1
904,577772x1244x0
905,577778x3016x0
906,577828x2536x0
907,577844x2353x0
908,577844x2354x0
909,577845x1912x0
910,577851x2339x0
911,577863x886x0
912,577894x902x0
913,577894x984x0
914,577918x2390x0
915,577934x2296x0
916,578108x2125x0
917,578225x1880x0
918,578225x1888x0
919,578225x1890x1
920,578231x2022x1
921,578251x944x0
922,578255x2173x1
923,578328x2186x1
924,578337x1044x1
925,578358x391x0
926,578388x1231x0
927,578417x1004x1
928,578503x2637x1
929,578527x1725x0
930,578546x693x1
931,578573x2311x1
932,578574x2056x0
933,578658x1597x1
934,578679x1474x0
935,578803x1649x0
936,578851x1293x1
937,578873x395x1
938,578873x1450x0
939,578933x633x0
940,578933x635x0
941,578933x2133x0
942,579110x994x0
943,579283x1608x0
944,579315x1783x1
945,579334x2400x0
946,579351x459x1
947,579351x460x0
948,579352x1310x0
949,579354x729x1
950,579354x730x1
951,579354x733x1
952,579354x760x1
953,579442x2646x0
954,579465x2298x1
955,579498x1040x0
956,579511x191x1
957,579644x1921x1
958,579694x2206x0
959,579741x765x0
960,579744x342x0
961,579744x343x1
962,579764x2740x0
963,579785x2071x1
964,579812x132x1
965,579969x1095x0
966,579977x1498x1
967,579986x948x1
968,580110x1969x1
969,580115x2057x1
970,580159x1535x1
971,580174x1749x0
972,580178x2451x1
973,580248x1843x1
974,580255x1979x1
975,580344x833x1
976,580360x1938x1
977,580515x1159x1
978,580519x689x1
979,580891x2205x0
980,580891x2730x0
981,580892x1084x0
982,580911x1975x1
983,580918x484x1
984,580930x563x1
985,580941x1142x0
986,581279x1511x1
987,581330x1532x1
988,581331x1722x0
989,581334x2783x1
990,581351x2838x0
991,581354x2511x1
992,581359x1328x0
993,581371x740x1
994,581408x1449x1
995,581409x176x1
996,581411x2494x1
997,581547x2479x1
998,581661x702x0
999,581706x1415x1
1000,581706x1416x0
1001,581795x1011x0
1002,581984x441x0
1003,582104x1872x0
1004,582159x3005x0
1005,582165x1693x1
1006,582215x1077x1
1007,582229x668x0
1008,582241x790x0
1009,582279x641x1
1010,582327x2020x1
1011,582403x1356x1
1012,582472x99x0
1013,582730x361x0
1014,582906x1461x1
1015,583072x1111x1
1016,583135x1256x1
1017,583147x1229x0
1018,583163x840x0
1019,583191x669x1
1020,583216x1053x1
1021,583220x975x1
1022,583247x2227x0
1023,583281x1584x1
1024,583291x1543x0
1025,583302x902x0
1026,583302x904x1
1027,583306x973x1
1028,583353x1977x1
1029,583432x1706x1
1030,583529x1243x1
1031,583545x1532x0
1032,583642x1733x0
1033,583845x1035x0
1034,583850x1425x1
1035,583857x478x1
1036,583861x1283x1
1037,583865x1509x1
1038,583869x223x0
1039,584041x1511x1
1040,584136x1936x1
1041,584163x211x0
1042,584296x1101x0
1043,584313x3085x0
1044,584332x765x0
1045,584489x757x1
1046,584528x644x0
1047,584536x1812x0
1048,584539x1195x1
1049,584547x862x0
1050,584547x891x1
1051,584547x964x0
1052,584548x2514x1
1053,584564x1271x0
1054,584569x1526x0
1055,584572x1719x0
1056,584576x864x0
1057,584587x2266x1
1058,584604x2416x1
1059,584703x1239x1
1060,584827x2501x1
1061,584917x1416x1
1062,584917x2275x0
1063,585026x654x0
1064,585050x692x1
1065,585162x1436x1
1066,585275x627x0
1067,585280x965x0
1068,585320x1459x0
1069,585325x2289x0
1070,585351x674x1
1071,585352x2657x0
1072,585353x2129x0
1073,585388x1636x1
1074,585410x2543x1
1075,585424x2669x0
1076,585440x1724x0
1077,585478x2433x0
1078,585493x1223x0
1079,585496x1968x0
1080,585535x2573x1
1081,585562x2011x1
1082,585659x875x0
1083,585674x1160x1
1084,585686x1038x1
1085,585690x708x1
1086,585716x1401x0
1087,585810x976x0
1088,585865x1794x1
1089,586083x1800x0
1090,586344x1565x1
1091,586388x2192x1
1092,586532x1486x0
1093,586596x2437x0
1094,586601x1584x1
1095,586603x2285x0
1096,586678x268x0
1097,586714x1752x1
1098,586774x2013x1
1099,586777x2064x1
1100,586919x613x1
1101,586973x1712x1
1102,587006x1746x0
1103,587016x2666x0
1104,587021x1455x0
1105,587130x176x1
1106,587151x2121x0
1107,587171x2014x1
1108,587194x1137x1
1109,587243x1838x0
1110,587337x2823x1
1111,587501x2378x1
1112,587678x558x1
1113,587820x949x0
1114,587821x1309x0
1115,587909x1378x0
1116,587924x1053x0
1117,587924x1073x0
1118,587929x1509x1
1119,587939x1366x1
1120,587939x1367x1
1121,587939x1413x1
1122,587939x1431x0
1123,587966x3101x0
1124,587966x3115x1
1125,587966x3136x0
1126,587966x3140x0
1127,588034x777x1
1128,588091x1121x0
1129,588145x2505x1
1130,588252x2147x0
1131,588545x2067x1
1132,588549x806x1
1133,588683x1503x0
1134,588702x1047x1
1135,588731x328x1
1136,588946x2257x1
1137,589224x988x1
1138,589308x1205x0
1139,589308x1311x0
1140,589310x1769x0
1141,589327x613x0
1142,589329x2146x0
1143,589380x1210x0
1144,589382x600x0
1145,589383x1751x0
1146,589387x2604x1
1147,589513x1124x0
1148,589521x778x0
1149,589836x2285x0
1150,589883x1261x0
1151,589892x1430x0
1152,590044x2661x0
1153,590100x2568x0
1154,590110x1840x0
1155,590110x1841x0
1156,590111x1234x0
1157,590118x1948x0
1158,590123x2755x1
1159,590134x288x1
1160,590440x583x0
1161,590442x1147x0
1162,590455x624x0
1163,590466x1432x0
1164,590478x1729x0
1165,590481x2498x1
1166,590483x259x0
1167,590486x507x0
1168,590488x212x0
1169,590594x1744x0
1170,590599x433x0
1171,590611x546x0
1172,590617x1533x0
1173,590623x2051x0
1174,590631x1040x0
1175,590631x1041x0
1176,590633x1035x1
1177,590633x2225x1
1178,590634x748x0
1179,590649x2399x0
1180,590694x1401x0
1181,590705x1826x1
1182,590709x1802x0
1183,590712x973x1
1184,590715x1083x0
1185,590724x1363x1
1186,590726x1849x1
1187,590729x277x1
1188,590822x2867x1
1189,590824x2893x0
1190,590855x2601x1
1191,590865x890x1
1192,590875x1789x1
1193,590880x1642x1
1194,591025x992x0
1195,591037x1909x0
1196,591037x1912x0
1197,591080x2122x1
1198,591110x2235x0
1199,591194x2545x0
1200,591301x1377x1
1201,591372x1847x0
1202,591671x636x0
1203,591679x468x0
1204,591890x606x0
1205,591948x2365x0
1206,591999x475x1
1207,592006x711x1
1208,592013x950x0
1209,592015x1311x0
1210,592093x2604x1
1211,592330x1485x1
1212,592485x546x1
1213,592530x1300x0
1214,592600x865x1
1215,592663x555x1
1216,592740x774x1
1217,593062x1554x0
1218,593121x2278x1
1219,593170x2538x0
1220,593347x839x1
1221,593429x2634x0
1222,593569x1152x1
1223,593581x2531x1
1224,593642x937x0
1225,593686x1695x0
1226,593699x1947x0
1227,593723x1401x1
1228,593732x790x0
1229,593748x1151x0
1230,593752x464x1
1231,593754x2386x1
1232,593787x986x0
1233,593833x2233x1
1234,593867x1055x0
1235,594066x2093x1
1236,594142x867x0
1237,594157x1675x0
1238,594251x1311x0
1239,594333x1668x0
1240,594333x1669x1
1241,594334x2679x0
1242,594391x1315x0
1243,594490x2095x1
1244,594686x1406x0
1245,594747x1004x1
1246,594748x1552x1
1247,594949x2795x0
1248,594980x2248x1
1249,595167x2548x1
1250,595351x1793x0
1251,595423x1810x0
1252,595512x292x0
1253,595569x2566x0
1254,595569x2570x0
1255,595595x1623x1
1256,595665x2537x1
1257,595887x2783x1
1258,595887x2795x1
1259,596362x702x1
1260,596380x1458x1
1261,596380x1495x0
1262,596383x1043x1
1263,596384x1406x0
1264,596385x820x1
1265,596390x1562x0
1266,596440x161x0
1267,596457x2161x1
1268,596457x2162x1
1269,596476x1817x0
1270,596545x1820x1
1271,596546x2485x0
1272,596549x1097x1
1273,596550x1455x0
1274,596919x753x1
1275,596944x2214x0
1276,596947x307x0
1277,597018x431x0
1278,597020x69x1
1279,597338x672x0
1280,597341x2889x1
1281,597364x1227x1
1282,597379x737x0
1283,597392x890x1
1284,597461x1620x0
1285,597593x2796x1
1286,597594x693x0
1287,597624x1903x0
1288,597703x2027x1
1289,598084x1516x0
1290,598201x1097x1
1291,598208x1351x0
1292,598212x858x0
1293,598280x235x1
1294,598322x1645x1
1295,598328x2703x1
1296,598344x1313x0
1297,598345x1028x0
1298,598345x1277x0
1299,598442x1282x0
1300,598446x2162x1
1301,598637x480x0
1302,598656x1171x0
1303,598658x1140x1
1304,598725x2227x1
1305,598748x1598x1
1306,598766x3406x1
1307,598787x2356x1
1308,598969x1150x1
1309,599071x3171x0
1310,599144x506x0
1311,599220x1059x1
1312,599250x1056x0
1313,599322x2408x0
1314,599355x1170x0
1315,599358x1717x1
1316,599360x1825x0
1317,599392x1870x1
1318,599527x343x1
1319,599605x2091x1
1320,599622x1015x0
1321,599808x735x0
1322,599811x2235x1
1323,599821x956x1
1324,599836x132x1
1325,599958x1327x0
1326,599974x1852x0
1327,599995x2220x0
1328,600071x56x0
1329,600421x1316x0
1330,600553x2306x1
1331,600553x2322x0
1332,600553x2324x0
1333,600553x2358x1
1334,600588x2874x1
1335,600665x1970x1
1336,600731x1984x1
1337,600747x604x0
1338,600768x2981x0
1339,600792x1699x1
1340,600832x2911x0
1341,600894x2376x0
1342,600950x1697x1
1343,600958x1739x0
1344,600959x2182x1
1345,600961x774x1
1346,600961x1460x0
1347,600975x1220x0
1348,601000x2113x0
1349,601179x1507x0
1350,601422x1936x1
1351,601424x3321x0
1352,601442x2220x1
1353,601508x1591x1
1354,601554x1814x1
1355,601592x389x0
1356,601887x1641x0
1357,601969x1589x0
1358,601978x1729x0
1359,602045x362x0
1360,602120x3029x0
1361,602213x2038x0
1362,602378x1519x0
1363,602607x2138x1
1364,602624x1317x0
1365,602639x1965x0
1366,602934x1300x0
1367,603091x2170x0
1368,603299x409x1
1369,603340x542x1
1370,603341x710x1
1371,603552x1147x1
1372,603552x1341x0
1373,603607x1251x1
1374,603632x1643x1
1375,603634x2996x1
1376,603648x1882x0
1377,603654x2228x1
1378,603660x1039x0
1379,603735x1717x1
1380,603757x2400x1
1381,603765x2428x0
1382,603774x2174x1
1383,603806x2253x1
1384,603811x255x0
1385,603962x1026x0
1386,604082x863x1
1387,604094x2687x1
1388,604119x1378x1
1389,604214x2006x1
1390,604245x1659x1
1391,604314x2387x0
1392,604402x2610x1
1393,604407x2097x0
1394,604451x953x1
1395,604550x428x1
1396,604590x224x0
